CustomerID,Age,Gender,SubscriptionType,MonthlyCharges,TenureMonths,SupportTickets,PaymentMethod,SatisfactionScore,UsageHoursPerWeek,Churn
CUST-3181,69.0,Female,Premium,97.49,42,7,Credit Card,1.0,16.5,Yes
CUST-3129,53.0,Female,Premium,130.0,71,5,Electronic Check,6.0,36.3,No
CUST-1759,75.0,Male,Enterprise,149.47,51,6,Credit Card,2.0,7.3,Yes
CUST-1542,43.0,Male,Enterprise,149.34,13,5,Credit Card,1.0,34.7,Yes
CUST-2020,73.0,Male,,143.63,35,4,Bank Transfer,2.0,23.4,Yes
CUST-3695,43.0,Male,Basic,67.1,59,1,Electronic Check,9.0,23.8,No
CUST-1166,26.0,Female,Basic,53.91,4,7,Bank Transfer,2.0,24.8,Yes
CUST-1249,66.0,Male,Enterprise,154.69,30,4,Mailed Check,3.0,40.0,Yes
CUST-2332,68.0,Female,Enterprise,144.85,8,5,Electronic Check,4.0,20.1,Yes
CUST-3018,42.0,Female,Enterprise,153.81,9,4,Bank Transfer,6.0,24.0,Yes
CUST-1447,67.0,Male,Basic,67.31,59,4,Credit Card,4.0,13.7,Yes
CUST-3483,22.0,Female,Basic,46.25,70,5,Mailed Check,1.0,25.9,Yes
CUST-2359,50.0,Female,Basic,49.96,14,6,Electronic Check,4.0,20.0,Yes
CUST-3146,64.0,Female,Basic,58.2,45,8,Bank Transfer,2.0,17.8,Yes
CUST-2330,57.0,Female,Basic,44.18,7,2,Credit Card,8.0,32.5,No
CUST-4429,59.0,Female,Premium,88.87,12,2,Mailed Check,7.0,11.3,No
CUST-3151,69.0,Female,Enterprise,133.03,14,9,Electronic Check,1.0,22.8,Yes
CUST-1435,50.0,Male,Premium,73.68,23,6,Bank Transfer,2.0,38.3,Yes
CUST-3123,54.0,Female,Basic,63.04,10,9,Credit Card,3.0,13.5,Yes
CUST-1578,45.0,Female,Premium,70.52,66,0,Bank Transfer,,23.5,No
CUST-3935,59.0,Female,Premium,130.0,7,2,Credit Card,2.0,24.8,Yes
CUST-4229,25.0,Male,Basic,76.82,72,5,Credit Card,2.0,26.9,Yes
CUST-3449,43.0,Female,Premium,93.38,54,1,Mailed Check,10.0,9.7,No
CUST-2849,,Male,Premium,116.0,8,1,Mailed Check,9.0,42.6,No
CUST-1763,24.0,Female,Premium,107.66,68,0,Credit Card,9.0,37.5,No
CUST-1389,63.0,Male,Premium,105.65,26,2,Credit Card,2.0,16.6,Yes
CUST-1236,41.0,Male,Enterprise,143.86,25,0,Credit Card,10.0,23.3,No
CUST-4067,42.0,Male,Basic,47.81,39,1,Credit Card,8.0,29.9,No
CUST-2985,52.0,Female,Premium,127.53,23,6,Electronic Check,3.0,17.9,Yes
CUST-1268,23.0,Female,Enterprise,157.73,25,5,Mailed Check,4.0,23.9,Yes
CUST-1771,75.0,Female,Enterprise,120.91,50,6,Credit Card,3.0,38.8,Yes
CUST-3166,51.0,Female,,134.17,3,1,Credit Card,5.0,14.7,Yes
CUST-1438,42.0,Female,Premium,85.24,2,6,Bank Transfer,4.0,14.9,Yes
CUST-1674,38.0,Male,Basic,58.52,4,2,Credit Card,3.0,41.6,Yes
CUST-1250,73.0,Female,Basic,46.34,58,5,Credit Card,6.0,21.2,No
CUST-3202,36.0,Female,Basic,59.68,1,6,Credit Card,1.0,21.6,Yes
CUST-2575,40.0,Female,Basic,31.08,34,0,Mailed Check,10.0,36.2,No
CUST-3143,35.0,Female,Premium,101.82,16,7,Credit Card,2.0,28.2,Yes
CUST-3082,27.0,Female,Premium,81.85,5,8,Bank Transfer,1.0,47.2,Yes
CUST-4081,23.0,Female,Premium,124.7,59,3,Credit Card,7.0,49.9,No
CUST-4019,59.0,Female,Basic,50.7,16,3,Mailed Check,4.0,12.4,Yes
CUST-4227,40.0,Male,,62.54,27,1,Credit Card,7.0,19.4,No
CUST-1449,64.0,Male,Enterprise,135.47,8,1,Electronic Check,9.0,16.9,No
CUST-2470,52.0,Male,Enterprise,113.42,17,0,Electronic Check,10.0,24.9,No
CUST-1717,26.0,Male,Premium,112.97,60,0,Mailed Check,10.0,26.5,No
CUST-3980,50.0,Male,Basic,54.87,68,6,Credit Card,4.0,10.6,Yes
CUST-4077,31.0,Female,Premium,112.62,14,1,Credit Card,10.0,24.5,No
CUST-3049,57.0,Female,Enterprise,155.55,37,3,Electronic Check,4.0,10.9,Yes
CUST-2902,33.0,Female,Enterprise,157.5,31,7,Bank Transfer,6.0,20.1,Yes
CUST-4053,63.0,Female,Enterprise,139.09,39,3,Credit Card,4.0,25.4,Yes
CUST-2169,69.0,Male,Enterprise,119.09,63,4,Credit Card,4.0,34.5,No
CUST-1083,71.0,Male,Basic,25.83,17,3,Bank Transfer,4.0,34.5,Yes
CUST-3845,45.0,Male,Enterprise,166.58,39,0,Electronic Check,10.0,30.2,No
CUST-3725,60.0,Female,Basic,37.9,63,6,Electronic Check,1.0,29.4,Yes
CUST-2461,26.0,Female,Premium,94.32,49,4,Electronic Check,6.0,28.6,No
CUST-2894,63.0,Female,Basic,39.53,24,1,Credit Card,8.0,15.2,No
CUST-2669,21.0,Female,Enterprise,153.9,34,1,Electronic Check,9.0,22.1,No
CUST-3001,54.0,Female,Enterprise,152.32,13,0,Electronic Check,10.0,46.4,No
CUST-1476,74.0,Male,Basic,41.89,43,5,Bank Transfer,1.0,8.8,No
CUST-1518,23.0,Female,Premium,84.79,50,5,Mailed Check,2.0,22.8,Yes
CUST-1405,50.0,Male,Basic,59.77,26,2,Bank Transfer,7.0,17.8,No
CUST-1385,68.0,Female,Basic,39.24,68,1,Credit Card,5.0,26.8,No
CUST-3855,19.0,Male,Enterprise,110.0,51,0,Credit Card,10.0,19.6,No
CUST-3153,24.0,Female,,128.58,63,0,Bank Transfer,8.0,25.4,No
CUST-2634,,Female,Basic,33.94,2,2,Electronic Check,8.0,19.8,No
CUST-4369,32.0,Female,Basic,52.14,58,0,Electronic Check,9.0,30.0,No
CUST-1689,49.0,Female,Premium,104.11,31,1,Electronic Check,5.0,22.4,No
CUST-2241,54.0,Female,Enterprise,148.21,38,1,Mailed Check,,33.2,No
CUST-1063,19.0,Female,Premium,109.64,64,8,Credit Card,3.0,18.1,Yes
CUST-1853,33.0,Male,Premium,91.59,2,4,Bank Transfer,3.0,14.5,Yes
CUST-4239,52.0,Male,Basic,55.11,12,5,Credit Card,3.0,36.8,Yes
CUST-3907,75.0,Female,Premium,73.19,46,0,Bank Transfer,6.0,37.6,No
CUST-2263,26.0,Female,Basic,50.93,49,1,Bank Transfer,,21.6,No
CUST-1224,44.0,Female,Basic,60.7,28,2,Credit Card,3.0,46.0,Yes
CUST-3194,45.0,Male,Enterprise,,34,5,Bank Transfer,4.0,26.5,No
CUST-1374,38.0,Male,Basic,64.96,48,3,Electronic Check,3.0,17.8,Yes
CUST-2825,38.0,Female,Premium,86.43,58,4,Bank Transfer,1.0,36.5,Yes
CUST-3979,53.0,Male,Premium,95.34,66,4,Mailed Check,7.0,40.4,No
CUST-1754,35.0,Female,Basic,42.36,8,1,Electronic Check,7.0,17.3,No
CUST-4055,20.0,Male,Basic,57.14,32,3,Credit Card,3.0,25.8,Yes
CUST-4159,67.0,Male,Premium,108.16,10,6,Electronic Check,2.0,26.1,Yes
CUST-1010,36.0,Male,Basic,57.29,19,2,Electronic Check,6.0,34.7,No
CUST-3498,33.0,Female,Enterprise,144.91,40,3,Credit Card,6.0,34.9,No
CUST-2945,63.0,Male,Premium,105.31,16,1,Electronic Check,6.0,13.1,No
CUST-2839,46.0,Female,Enterprise,194.82,41,1,Credit Card,10.0,24.4,No
CUST-1709,,Male,Enterprise,146.2,32,3,Credit Card,7.0,36.4,No
CUST-1256,71.0,Male,Enterprise,129.89,46,8,Electronic Check,5.0,30.3,Yes
CUST-2618,35.0,Female,Premium,114.93,14,4,Bank Transfer,4.0,24.9,Yes
CUST-1390,47.0,Female,Basic,46.47,23,1,Electronic Check,6.0,25.8,No
CUST-2582,68.0,Male,Basic,64.66,7,5,Electronic Check,4.0,37.0,Yes
CUST-1925,51.0,Female,Basic,50.68,72,3,Mailed Check,6.0,28.6,No
CUST-3509,60.0,Female,Premium,103.1,66,0,Electronic Check,,32.0,No
CUST-3037,34.0,Female,Basic,34.3,2,1,Bank Transfer,8.0,38.7,No
CUST-3822,42.0,Female,Premium,112.25,63,3,Bank Transfer,3.0,33.0,No
CUST-2225,22.0,Male,Basic,34.37,63,6,Credit Card,3.0,24.2,Yes
CUST-3550,66.0,Female,Basic,51.02,18,4,Mailed Check,2.0,36.0,Yes
CUST-2947,28.0,Male,Enterprise,143.88,71,1,Mailed Check,7.0,24.0,No
CUST-1740,62.0,Female,Premium,113.75,35,7,Credit Card,2.0,21.0,Yes
CUST-1041,64.0,Male,Enterprise,160.01,28,5,Credit Card,1.0,17.1,No
CUST-1869,45.0,Female,Premium,97.12,50,0,Bank Transfer,8.0,27.0,No
CUST-3780,53.0,Male,Enterprise,128.14,20,3,Electronic Check,3.0,5.6,Yes
CUST-1540,43.0,Female,Basic,45.4,15,4,Credit Card,3.0,2.2,Yes
CUST-3746,69.0,Female,Premium,107.83,14,1,Electronic Check,9.0,16.1,No
CUST-3947,33.0,Male,Premium,108.07,10,5,Bank Transfer,2.0,23.8,Yes
CUST-3724,40.0,Female,Enterprise,175.76,57,3,Mailed Check,4.0,21.4,No
CUST-2372,53.0,Male,Basic,38.43,48,3,Credit Card,7.0,20.6,No
CUST-2146,37.0,Male,Basic,43.16,20,0,Electronic Check,10.0,27.8,No
CUST-2032,60.0,Female,Premium,116.94,27,0,Credit Card,10.0,20.7,No
CUST-1373,31.0,Female,Basic,57.97,49,7,Credit Card,2.0,38.1,Yes
CUST-1668,62.0,Female,Basic,62.46,62,5,Mailed Check,3.0,39.7,Yes
CUST-1358,52.0,Female,Basic,56.0,5,6,Credit Card,3.0,35.7,Yes
CUST-1968,75.0,Male,Premium,129.25,55,4,Electronic Check,1.0,25.7,Yes
CUST-3784,24.0,Female,Basic,38.49,30,3,Bank Transfer,3.0,16.0,Yes
CUST-2354,74.0,Female,Premium,107.3,11,10,Electronic Check,,28.2,Yes
CUST-2036,68.0,Female,Enterprise,110.0,9,2,Credit Card,4.0,16.5,Yes
CUST-1471,42.0,Male,Enterprise,135.93,68,1,Bank Transfer,9.0,33.3,No
CUST-4048,31.0,Male,Basic,46.27,1,4,Mailed Check,7.0,21.1,Yes
CUST-2397,37.0,Male,Basic,57.56,35,5,Electronic Check,1.0,19.1,Yes
CUST-4084,60.0,Female,Basic,52.33,55,3,Credit Card,4.0,26.0,No
CUST-2550,25.0,Male,Enterprise,187.09,26,4,Mailed Check,3.0,34.4,Yes
CUST-2257,30.0,Male,Basic,53.94,67,1,Mailed Check,10.0,29.8,No
CUST-3095,29.0,Female,Premium,111.88,21,3,Electronic Check,5.0,46.2,Yes
CUST-2556,27.0,Female,Premium,118.06,11,5,Credit Card,2.0,11.6,Yes
CUST-4042,19.0,Male,Basic,60.55,47,1,Electronic Check,8.0,21.5,No
CUST-2251,27.0,Male,Enterprise,133.13,68,4,Mailed Check,2.0,26.7,Yes
CUST-2700,23.0,Female,Enterprise,162.88,66,7,Mailed Check,3.0,27.5,Yes
CUST-2253,40.0,Female,,42.17,13,4,Electronic Check,7.0,20.1,Yes
CUST-4278,,Male,Basic,45.91,38,0,Electronic Check,10.0,21.6,No
CUST-1080,71.0,Female,Basic,41.82,12,2,Credit Card,10.0,39.6,No
CUST-2173,62.0,Male,Basic,56.48,47,5,Electronic Check,1.0,24.0,Yes
CUST-1815,45.0,Male,Basic,48.49,29,7,Mailed Check,1.0,23.4,Yes
CUST-2853,52.0,Female,Basic,60.82,13,7,Credit Card,1.0,24.0,Yes
CUST-3221,25.0,Female,Premium,89.57,29,3,Credit Card,5.0,12.4,Yes
CUST-3720,61.0,Female,Premium,96.56,43,2,Credit Card,5.0,28.5,No
CUST-1447,67.0,Male,Basic,67.31,59,4,Credit Card,4.0,13.7,Yes
CUST-3106,48.0,Female,Premium,94.73,54,2,Bank Transfer,3.0,21.9,No
CUST-1134,58.0,Female,Enterprise,129.55,35,4,Electronic Check,4.0,33.3,Yes
CUST-2141,43.0,Female,Premium,115.15,6,2,Electronic Check,4.0,38.4,No
CUST-1934,34.0,Female,Premium,99.28,43,3,Bank Transfer,3.0,41.9,Yes
CUST-1929,38.0,Male,Basic,53.95,68,3,Mailed Check,3.0,29.7,No
CUST-1824,75.0,Male,Premium,91.15,37,2,Mailed Check,2.0,15.9,Yes
CUST-2532,57.0,Male,Premium,93.63,71,3,Bank Transfer,1.0,20.2,Yes
CUST-2215,68.0,Female,Premium,104.03,68,4,Electronic Check,4.0,31.2,No
CUST-1505,23.0,Male,Premium,100.85,31,1,Bank Transfer,10.0,19.8,No
CUST-4492,47.0,Male,Premium,86.54,32,3,Bank Transfer,4.0,21.2,Yes
CUST-3396,45.0,Male,Basic,68.45,39,3,Credit Card,5.0,35.2,No
CUST-2997,42.0,Female,Enterprise,113.31,45,5,Electronic Check,5.0,20.4,Yes
CUST-3435,59.0,Female,Enterprise,159.29,9,0,Credit Card,9.0,27.3,No
CUST-2959,68.0,Female,Premium,86.41,49,2,Credit Card,8.0,9.6,No
CUST-2385,62.0,Female,Basic,25.47,63,2,Mailed Check,9.0,15.8,No
CUST-1895,35.0,Female,Basic,50.58,43,6,Electronic Check,4.0,28.5,Yes
CUST-1829,64.0,Female,Enterprise,176.8,33,0,Electronic Check,9.0,28.6,No
CUST-4439,70.0,Female,Basic,41.15,51,5,Mailed Check,3.0,14.9,Yes
CUST-3524,66.0,Female,Enterprise,162.47,7,7,Mailed Check,2.0,22.2,Yes
CUST-2684,55.0,Female,Premium,94.1,54,2,Bank Transfer,3.0,14.9,Yes
CUST-4026,69.0,Male,Basic,62.98,3,5,Credit Card,1.0,8.7,Yes
CUST-4489,73.0,Male,Basic,47.19,17,2,Mailed Check,7.0,40.5,No
CUST-4095,,Female,Basic,53.82,50,3,Credit Card,9.0,24.5,No
CUST-1653,,Female,Premium,124.68,64,0,Credit Card,10.0,7.8,No
CUST-1173,49.0,Male,Premium,83.25,25,0,Electronic Check,7.0,8.5,No
CUST-1039,33.0,Male,Premium,121.89,56,4,Mailed Check,3.0,31.8,Yes
CUST-4371,44.0,Male,Premium,102.53,58,4,Bank Transfer,2.0,14.5,Yes
CUST-1714,58.0,Female,Premium,106.96,31,2,Bank Transfer,7.0,22.0,No
CUST-1091,31.0,Male,Basic,48.69,4,4,Mailed Check,5.0,46.9,Yes
CUST-4479,46.0,Female,Premium,120.2,64,2,Credit Card,6.0,22.6,No
CUST-2206,28.0,Female,Basic,36.94,48,3,Credit Card,3.0,15.1,Yes
CUST-3904,20.0,Female,Basic,,33,6,Credit Card,4.0,19.9,Yes
CUST-4038,37.0,Male,,174.52,31,1,Mailed Check,8.0,1.0,No
CUST-2828,24.0,Female,Premium,99.05,68,0,Bank Transfer,10.0,34.0,No
CUST-2156,64.0,Male,Enterprise,154.32,16,1,Credit Card,5.0,31.4,No
CUST-2325,64.0,Female,Premium,94.33,3,4,Credit Card,4.0,24.4,Yes
CUST-1217,69.0,Female,Enterprise,160.58,21,3,Electronic Check,5.0,28.5,Yes
CUST-1511,25.0,Male,Enterprise,165.52,13,4,Credit Card,4.0,24.5,Yes
CUST-2681,59.0,Male,Enterprise,143.58,12,3,Credit Card,5.0,26.3,Yes
CUST-1500,75.0,Male,Basic,62.64,15,1,Credit Card,8.0,12.8,No
CUST-3910,23.0,Female,Premium,97.8,5,6,Credit Card,3.0,34.9,Yes
CUST-2857,20.0,Male,Premium,102.79,23,2,Electronic Check,6.0,29.4,No
CUST-2389,68.0,Male,Enterprise,121.75,44,5,Mailed Check,3.0,15.1,Yes
CUST-2520,40.0,Male,Premium,118.42,71,3,Bank Transfer,2.0,7.9,Yes
CUST-3387,23.0,Male,Basic,46.52,66,2,Bank Transfer,5.0,17.4,No
CUST-4483,54.0,Female,Premium,113.37,11,4,Mailed Check,4.0,33.8,Yes
CUST-3077,74.0,Male,Premium,107.18,63,4,Electronic Check,4.0,26.8,No
CUST-2541,71.0,Female,Premium,91.34,46,7,Mailed Check,1.0,1.0,Yes
CUST-2218,32.0,Male,Basic,56.35,62,2,Bank Transfer,7.0,22.5,No
CUST-3682,55.0,Male,Premium,72.62,38,0,Mailed Check,9.0,7.7,No
CUST-4375,68.0,Male,Basic,59.89,64,5,Electronic Check,2.0,28.6,Yes
CUST-2417,57.0,Male,Premium,96.39,14,7,Credit Card,4.0,23.6,Yes
CUST-3218,61.0,Female,Premium,110.36,52,4,Mailed Check,1.0,20.7,Yes
CUST-3958,73.0,Female,Basic,58.11,57,6,Bank Transfer,2.0,43.5,Yes
CUST-2677,28.0,Female,Basic,47.43,50,0,Bank Transfer,8.0,21.6,No
CUST-2198,54.0,Female,Basic,46.33,11,7,Bank Transfer,2.0,45.4,Yes
CUST-2543,66.0,Female,Basic,50.65,14,0,Bank Transfer,9.0,18.8,No
CUST-3540,43.0,Male,Enterprise,156.24,32,4,Mailed Check,5.0,34.4,Yes
CUST-1954,68.0,Female,Basic,47.66,17,6,Electronic Check,5.0,34.0,Yes
CUST-3636,65.0,Female,Premium,130.0,4,0,Mailed Check,10.0,19.1,No
CUST-1751,46.0,Female,Basic,47.9,7,1,Electronic Check,10.0,45.1,No
CUST-3706,22.0,Male,Basic,44.42,43,1,Credit Card,2.0,13.6,Yes
CUST-1235,49.0,Female,Basic,34.01,13,5,Bank Transfer,3.0,38.5,Yes
CUST-1733,38.0,Male,Basic,55.34,33,5,Bank Transfer,4.0,22.2,Yes
CUST-1920,39.0,Male,Basic,47.08,37,0,Mailed Check,10.0,23.7,No
CUST-2157,39.0,Female,Basic,50.54,18,8,Bank Transfer,1.0,13.1,Yes
CUST-4025,24.0,Male,Enterprise,136.87,23,2,Credit Card,4.0,31.7,Yes
CUST-3446,32.0,Male,Premium,88.52,53,2,Mailed Check,4.0,32.7,No
CUST-2210,71.0,Male,Premium,86.58,35,7,Credit Card,2.0,24.5,Yes
CUST-2066,59.0,Female,Basic,47.83,25,1,Electronic Check,4.0,27.9,Yes
CUST-3157,23.0,Female,Basic,36.77,38,1,Credit Card,8.0,16.9,No
CUST-2063,22.0,Male,,141.91,70,0,Credit Card,4.0,33.1,No
CUST-3617,50.0,Female,Basic,30.41,4,0,Electronic Check,10.0,19.5,No
CUST-2168,23.0,Female,Enterprise,133.78,58,2,Electronic Check,1.0,35.9,Yes
CUST-2493,41.0,Female,Basic,30.17,43,1,Mailed Check,,30.7,No
CUST-4500,39.0,Male,Enterprise,161.69,38,0,Mailed Check,10.0,24.2,No
CUST-1885,70.0,Male,Premium,108.82,3,0,Bank Transfer,8.0,28.4,No
CUST-1144,40.0,Male,,120.44,26,4,Mailed Check,3.0,23.6,Yes
CUST-4465,57.0,Female,Premium,109.53,6,2,Mailed Check,6.0,28.6,Yes
CUST-1851,71.0,Female,Premium,130.0,44,0,Bank Transfer,10.0,12.3,No
CUST-3783,71.0,Male,Basic,52.56,58,5,Bank Transfer,4.0,31.0,Yes
CUST-1718,24.0,Female,Enterprise,123.79,33,4,Bank Transfer,5.0,19.9,Yes
CUST-4348,25.0,Female,Basic,46.38,49,3,Bank Transfer,1.0,34.9,Yes
CUST-3503,47.0,Male,,52.45,1,0,Bank Transfer,10.0,29.3,Yes
CUST-1265,61.0,Male,Basic,65.69,60,1,Mailed Check,8.0,32.2,No
CUST-1076,57.0,Female,Basic,60.84,34,2,Credit Card,6.0,23.6,No
CUST-3493,28.0,Male,Enterprise,150.94,64,4,Credit Card,4.0,37.4,No
CUST-1396,25.0,Female,Enterprise,152.25,9,2,Credit Card,5.0,23.4,Yes
CUST-3992,28.0,Male,Basic,39.82,16,4,Bank Transfer,4.0,17.8,Yes
CUST-3225,46.0,Female,Premium,100.39,41,1,Bank Transfer,8.0,18.0,No
CUST-4350,57.0,Female,Basic,51.77,70,4,Bank Transfer,2.0,25.7,Yes
CUST-1397,44.0,Female,Enterprise,146.89,3,2,Mailed Check,4.0,20.7,Yes
CUST-2366,50.0,Female,Enterprise,152.0,30,1,Mailed Check,9.0,21.9,No
CUST-3936,47.0,Female,Basic,44.78,61,0,Mailed Check,7.0,46.4,No
CUST-2904,61.0,Male,Premium,109.61,18,1,Credit Card,7.0,17.5,No
CUST-1596,54.0,Female,Basic,51.61,32,0,Bank Transfer,9.0,25.7,No
CUST-3110,,Male,Basic,53.77,29,4,Bank Transfer,2.0,18.0,Yes
CUST-2297,52.0,Female,Basic,44.77,15,4,Credit Card,4.0,11.3,Yes
CUST-2822,34.0,Male,Enterprise,137.64,33,3,Bank Transfer,8.0,31.9,No
CUST-1873,75.0,Female,Premium,111.6,11,7,Bank Transfer,1.0,20.8,Yes
CUST-4404,22.0,Female,Basic,34.56,66,2,Credit Card,4.0,29.7,No
CUST-4430,43.0,Male,Premium,78.11,49,3,Mailed Check,3.0,18.1,Yes
CUST-3327,72.0,Male,Enterprise,176.66,27,1,Credit Card,10.0,1.0,Yes
CUST-2549,18.0,Male,Basic,42.76,20,3,Bank Transfer,3.0,18.3,Yes
CUST-1037,59.0,Female,Basic,72.18,7,1,Electronic Check,6.0,11.7,Yes
CUST-3711,61.0,Female,Premium,70.0,28,4,Credit Card,5.0,29.3,Yes
CUST-3968,25.0,Female,Basic,49.13,54,2,Bank Transfer,4.0,30.1,No
CUST-3144,67.0,Female,Premium,96.01,69,5,Electronic Check,4.0,23.5,Yes
CUST-4464,71.0,Female,Basic,47.4,43,0,Electronic Check,10.0,22.3,No
CUST-1978,22.0,Female,Premium,93.86,4,4,Electronic Check,3.0,33.5,Yes
CUST-2572,72.0,Male,Basic,40.82,23,4,Electronic Check,2.0,23.8,Yes
CUST-2123,64.0,Male,Premium,91.17,48,1,Mailed Check,7.0,14.8,No
CUST-3787,61.0,Female,Enterprise,146.79,48,0,Electronic Check,10.0,41.5,No
CUST-3240,20.0,Male,Enterprise,142.23,51,4,Credit Card,3.0,17.3,Yes
CUST-3505,18.0,Female,Enterprise,147.32,9,2,Mailed Check,8.0,27.0,No
CUST-2893,56.0,Female,Basic,40.17,15,0,Electronic Check,9.0,34.3,No
CUST-1676,53.0,Female,Premium,92.68,53,5,Credit Card,5.0,10.7,Yes
CUST-3809,41.0,Male,Basic,43.45,2,5,Credit Card,1.0,6.6,Yes
CUST-1729,52.0,Female,Premium,91.25,25,0,Bank Transfer,7.0,31.0,No
CUST-1413,61.0,Male,Premium,87.01,23,3,Credit Card,3.0,12.5,Yes
CUST-2517,49.0,Male,Premium,107.27,39,1,Bank Transfer,5.0,31.8,Yes
CUST-2650,63.0,Female,Enterprise,168.38,43,3,Credit Card,6.0,11.7,Yes
CUST-1826,62.0,Male,Basic,56.37,8,2,Electronic Check,7.0,8.3,Yes
CUST-1617,41.0,Female,Enterprise,129.71,63,3,Bank Transfer,2.0,26.3,Yes
CUST-1115,42.0,Male,Premium,107.69,68,3,Credit Card,1.0,29.1,Yes
CUST-1418,70.0,Female,Enterprise,134.01,1,2,Credit Card,5.0,25.3,Yes
CUST-2626,19.0,Male,Basic,32.46,59,1,Credit Card,9.0,20.3,No
CUST-3653,35.0,Male,Premium,88.87,59,6,Credit Card,2.0,16.0,Yes
CUST-4461,54.0,Male,Basic,37.39,68,3,Electronic Check,2.0,21.9,Yes
CUST-1090,53.0,Female,Basic,33.57,28,3,Credit Card,,36.7,No
CUST-3897,44.0,Male,Basic,51.97,17,1,Credit Card,1.0,18.2,Yes
CUST-4080,46.0,Female,Basic,38.65,15,1,Electronic Check,10.0,8.7,No
CUST-3083,49.0,Female,Enterprise,163.35,36,5,Credit Card,2.0,17.8,Yes
CUST-1754,35.0,Female,Basic,42.36,8,1,Electronic Check,7.0,17.3,No
CUST-3547,70.0,Male,Enterprise,141.09,8,2,Credit Card,8.0,26.2,No
CUST-2631,37.0,Male,Basic,53.65,24,3,Electronic Check,7.0,35.5,No
CUST-1012,28.0,Male,Basic,53.11,65,1,Electronic Check,9.0,38.0,No
CUST-3445,38.0,Male,Premium,101.1,45,0,Credit Card,10.0,29.7,No
CUST-1285,33.0,Female,Premium,79.98,67,0,Electronic Check,9.0,13.0,Yes
CUST-2067,39.0,Female,Premium,82.58,71,1,Mailed Check,7.0,43.2,No
CUST-2192,26.0,Male,Premium,101.28,40,3,Electronic Check,2.0,23.1,Yes
CUST-2441,28.0,Male,Basic,47.59,12,9,Credit Card,3.0,10.4,Yes
CUST-4302,49.0,Female,Basic,56.69,5,0,Electronic Check,10.0,14.0,No
CUST-4300,30.0,Female,Basic,46.82,15,0,Bank Transfer,3.0,28.7,Yes
CUST-3739,39.0,Female,Basic,44.05,50,5,Electronic Check,4.0,38.4,Yes
CUST-4189,59.0,Male,Premium,90.8,58,6,Bank Transfer,6.0,2.4,Yes
CUST-2569,25.0,Female,Premium,86.29,52,3,Credit Card,4.0,17.7,No
CUST-3428,53.0,Male,Enterprise,142.15,57,1,Electronic Check,9.0,25.0,No
CUST-3738,30.0,Male,Basic,69.38,45,4,Credit Card,5.0,4.7,Yes
CUST-4029,32.0,Female,Enterprise,144.38,71,3,Credit Card,3.0,33.5,No
CUST-2688,42.0,Female,Premium,90.66,26,4,Mailed Check,1.0,21.5,Yes
CUST-1852,20.0,Female,Enterprise,145.2,63,0,Credit Card,10.0,20.8,No
CUST-3208,55.0,Female,Premium,94.31,21,0,Electronic Check,10.0,31.3,No
CUST-1896,68.0,Female,Basic,61.09,28,4,Bank Transfer,3.0,21.3,Yes
CUST-1497,75.0,Female,Enterprise,124.06,51,3,Electronic Check,1.0,1.0,Yes
CUST-3306,50.0,Female,Premium,102.23,10,1,Bank Transfer,9.0,19.9,No
CUST-2783,29.0,Female,Premium,111.05,71,3,Electronic Check,1.0,30.3,Yes
CUST-1336,52.0,Male,Basic,37.94,39,4,Credit Card,7.0,8.1,Yes
CUST-3840,39.0,Female,Basic,42.48,5,2,Electronic Check,9.0,14.6,No
CUST-1516,56.0,Female,Premium,98.37,65,3,Bank Transfer,5.0,30.8,No
CUST-2349,56.0,Male,Premium,97.79,44,1,Mailed Check,7.0,1.0,No
CUST-2016,22.0,Male,Basic,47.05,25,5,Electronic Check,7.0,26.5,Yes
CUST-3817,41.0,Male,Basic,50.59,62,6,Electronic Check,7.0,39.9,No
CUST-4310,32.0,Male,Premium,104.97,63,2,Electronic Check,7.0,18.8,No
CUST-4304,33.0,Male,Premium,116.2,22,0,Credit Card,10.0,16.9,Yes
CUST-3810,33.0,Male,Enterprise,147.95,62,3,Electronic Check,3.0,15.4,Yes
CUST-4023,20.0,Male,Premium,100.92,42,4,Credit Card,1.0,31.9,Yes
CUST-2782,51.0,Female,Premium,107.97,30,2,Mailed Check,8.0,25.0,No
CUST-3570,67.0,Male,Basic,61.01,51,2,Bank Transfer,4.0,18.3,No
CUST-2786,61.0,Male,Enterprise,175.29,23,5,Bank Transfer,6.0,34.4,Yes
CUST-3071,55.0,Female,Basic,50.65,25,2,Credit Card,4.0,36.2,Yes
CUST-1357,42.0,Female,Enterprise,134.1,16,0,Electronic Check,9.0,26.0,No
CUST-4361,39.0,Female,Premium,98.94,51,1,Bank Transfer,8.0,35.6,No
CUST-2313,57.0,Male,Premium,100.51,5,3,Bank Transfer,,23.2,Yes
CUST-2636,26.0,Male,Basic,52.8,10,4,Credit Card,1.0,10.7,Yes
CUST-1551,18.0,Female,Enterprise,147.18,53,2,Credit Card,8.0,9.9,No
CUST-3389,36.0,Male,Basic,58.57,32,1,Bank Transfer,8.0,15.8,No
CUST-3480,19.0,Female,Basic,71.14,63,1,Bank Transfer,8.0,31.1,No
CUST-3522,54.0,Female,Basic,41.47,29,2,Bank Transfer,9.0,23.2,No
CUST-3266,25.0,Male,Basic,53.21,26,7,Bank Transfer,2.0,21.9,Yes
